customer_id,name,email,age,gender,gv_plus_member,gv_plus_tier,registration_date,last_visit_date,recency_days,total_visits,total_spend,avg_ticket_price,pct_weekend_visits,pct_evening_visits,favourite_genre,preferred_location,acquisition_channel
GV000158,Mei Ling Wong,mei.ling.wong54@email.com,45,F,0,Free,2021-12-26,2024-08-05,149,2,37.26,18.63,0.607,0.493,Comedy,Paya Lebar,GV App
GV000159,Nicole Wong,nicole.wong13@email.com,42,F,1,Gold,2023-12-15,2024-12-04,28,36,794.61,22.07,0.775,0.805,Thriller,Yishun,Corporate
GV000160,Jun Hao Teo,jun.hao.teo15@email.com,58,M,0,Free,2022-05-29,2024-11-06,56,16,968.29,60.52,0.796,0.261,Animation,Tampines,Partner Referral
GV000161,Priya Abdullah,priya.abdullah27@email.com,60,F,1,Gold,2024-06-07,2024-11-07,55,17,958.85,56.4,0.618,0.327,Animation,Paya Lebar,GV App
GV000162,Amirah Ramachandran,amirah.ramachandran98@email.com,29,F,1,Silver,2022-07-06,2024-12-14,18,9,623.9,69.32,0.636,0.251,Romance,Bishan,GV App
GV000163,Surya Lim,surya.lim95@email.com,21,M,0,Free,2024-06-01,2024-12-12,20,18,1251.39,69.52,0.729,0.123,Animation,Paya Lebar,GV App
GV000164,Shreya Lee,shreya.lee83@email.com,30,F,0,Free,2022-05-16,2024-07-15,170,9,232.36,25.82,0.792,0.798,Drama,Kallang Leisure Park,GV App
GV000165,Hui Min Singh,hui.min.singh32@email.com,21,M,0,Free,2022-10-15,2024-06-18,197,4,62.94,15.73,0.398,0.357,Horror,Kallang Leisure Park,Walk-in
GV000166,Li Ting Pillai,li.ting.pillai33@email.com,49,M,1,Silver,2023-09-23,2024-12-05,27,15,1096.37,73.09,0.728,0.364,Romance,Jurong Point,Walk-in
GV000167,Faiz Lee,faiz.lee58@email.com,32,M,1,Gold,2021-11-23,2024-12-21,11,15,1031.28,68.75,0.839,0.207,Animation,Bishan,Social Media
GV000168,Hui Min Goh,hui.min.goh13@email.com,28,M,1,Standard,2022-09-06,2024-06-28,187,11,261.19,23.74,0.794,0.57,Thriller,Paya Lebar,Walk-in
GV000169,Xiu Ying Kumar,xiu.ying.kumar50@email.com,38,F,1,Gold,2023-02-05,2024-12-12,20,34,885.51,26.04,0.974,0.955,Sci-Fi,Jurong Point,Walk-in
GV000170,Mei Ling Abdullah,mei.ling.abdullah53@email.com,57,M,1,Gold,2023-10-19,2024-11-19,43,19,1659.02,87.32,0.865,0.282,Comedy,Paya Lebar,Corporate
GV000171,Ling Ling Goh,ling.ling.goh21@email.com,19,F,0,Free,2022-08-22,2024-07-31,154,1,16.1,16.1,0.598,0.469,Sci-Fi,Kallang Leisure Park,Website
GV000172,Ryan Wong,ryan.wong65@email.com,36,F,0,Free,2021-12-18,2024-08-12,142,4,49.07,12.27,0.624,0.339,Thriller,Bishan,Walk-in
GV000173,Nadia Hussain,nadia.hussain88@email.com,30,M,0,Free,2022-07-10,2024-10-14,79,2,31.23,15.62,0.363,0.59,Horror,Tampines,Website
GV000174,Jun Hao Teo,jun.hao.teo76@email.com,19,F,1,Standard,2024-01-15,2024-05-30,216,11,317.33,28.85,0.752,0.468,Comedy,Jurong Point,GV App
GV000175,Marcus Hussain,marcus.hussain10@email.com,19,F,1,Gold,2022-08-28,2024-12-16,16,8,390.76,48.85,0.61,0.672,Drama,Kallang Leisure Park,GV App
GV000176,Marcus Patel,marcus.patel60@email.com,36,F,0,Free,2023-07-03,2024-12-06,26,24,737.48,30.73,0.749,0.773,Sci-Fi,Yishun,Website
GV000177,Wei Jie Hussain,wei.jie.hussain87@email.com,46,F,1,Silver,2022-11-15,2024-11-24,38,17,1221.49,71.85,0.803,0.147,Animation,Vivocity,Walk-in
GV000178,Faiz Tan,faiz.tan46@email.com,27,M,0,Free,2024-07-29,2024-08-21,133,4,50.21,12.55,0.459,0.449,Thriller,Tampines,Website
GV000179,Priya Ng,priya.ng80@email.com,50,F,0,Free,2024-07-22,2024-12-22,10,22,656.08,29.82,0.857,0.812,Action,Yishun,GV App
GV000180,Amelia Ramachandran,amelia.ramachandran38@email.com,44,M,1,Silver,2021-10-20,2024-11-20,42,19,1095.46,57.66,0.871,0.114,Animation,Yishun,Walk-in
GV000181,Rajan Lim,rajan.lim55@email.com,34,F,1,Platinum,2022-03-05,2024-12-19,13,24,562.69,23.45,0.963,0.957,Thriller,Bishan,GV App
GV000182,Wei Jie Tan,wei.jie.tan41@email.com,37,F,0,Free,2022-06-13,2024-09-10,113,1,18.31,18.31,0.671,0.694,Action,Vivocity,GV App
GV000183,Amirah Tan,amirah.tan16@email.com,21,F,1,Silver,2022-04-21,2024-07-26,159,9,235.55,26.17,0.623,0.486,Horror,Vivocity,GV App
GV000184,Jasmine Koh,jasmine.koh92@email.com,42,M,0,Free,2023-09-15,2024-07-21,164,4,51.04,12.76,0.425,0.304,Animation,Kallang Leisure Park,GV App
GV000185,Priya Ong,priya.ong96@email.com,42,F,0,Free,2021-11-17,2024-11-21,41,9,746.69,82.97,0.718,0.335,Animation,Kallang Leisure Park,Website
GV000186,Xiu Ying Abdullah,xiu.ying.abdullah42@email.com,34,M,0,Free,2023-12-11,2024-11-11,51,19,1139.41,59.97,0.718,0.117,Romance,Bishan,GV App
GV000187,Karthik Hussain,karthik.hussain39@email.com,61,M,0,Free,2024-04-07,2024-11-25,37,16,922.18,57.64,0.858,0.288,Romance,JEM,Website
GV000188,Darren Kumar,darren.kumar20@email.com,22,F,1,Gold,2023-04-03,2024-12-01,31,7,422.92,60.42,0.66,0.893,Action,Bishan,Website
GV000189,Karthik Lee,karthik.lee15@email.com,35,M,0,Free,2021-10-29,2024-01-14,353,11,179.89,16.35,0.643,0.739,Romance,Tampines,Partner Referral
GV000190,Jasmine Nair,jasmine.nair55@email.com,51,M,0,Free,2023-07-21,2024-11-01,61,2,27.47,13.74,0.358,0.451,Sci-Fi,Paya Lebar,Partner Referral
GV000191,Wei Jie Tan,wei.jie.tan65@email.com,62,Prefer not to say,0,Free,2021-09-20,2024-06-29,186,5,72.85,14.57,0.332,0.646,Comedy,JEM,GV App
GV000192,Wei Jie Yeo,wei.jie.yeo92@email.com,36,F,0,Free,2024-02-01,2024-09-05,118,4,62.36,15.59,0.452,0.379,Romance,JEM,Website
GV000193,Mei Ling Ong,mei.ling.ong51@email.com,53,F,0,Free,2022-10-13,2024-10-04,89,2,36.76,18.38,0.567,0.567,Thriller,Vivocity,GV App
GV000194,Karthik Chua,karthik.chua58@email.com,21,M,0,Free,2022-12-23,2024-12-23,9,24,568.68,23.7,0.935,0.773,Sci-Fi,JEM,Social Media
GV000195,Nadia Ramachandran,nadia.ramachandran58@email.com,38,M,1,Gold,2023-11-22,2024-12-06,26,19,589.9,31.05,0.89,0.694,Thriller,Bishan,Walk-in
GV000196,Jia Qi Lee,jia.qi.lee63@email.com,23,F,0,Free,2022-09-29,2024-06-24,191,1,13.39,13.39,0.367,0.499,Animation,Jurong Point,Partner Referral
GV000197,Faiz Teo,faiz.teo43@email.com,54,M,0,Free,2023-05-06,2024-02-14,322,10,182.87,18.29,0.563,0.502,Comedy,Kallang Leisure Park,Website
GV000198,Hui Min Teo,hui.min.teo38@email.com,36,F,0,Free,2023-11-12,2024-07-06,179,2,32.99,16.5,0.327,0.521,Action,Tampines,Social Media
GV000199,Karthik Ng,karthik.ng70@email.com,47,M,1,Standard,2024-02-25,2024-09-12,111,4,77.9,19.47,0.333,0.458,Romance,Kallang Leisure Park,Social Media
GV000200,Nadia Teo,nadia.teo57@email.com,30,F,0,Free,2024-02-27,2024-12-05,27,38,900.31,23.69,0.883,0.83,Action,Yishun,Corporate
GV000201,Wei Jie Wong,wei.jie.wong89@email.com,36,F,1,Gold,2021-12-29,2024-12-28,4,18,460.35,25.57,0.973,0.709,Thriller,Kallang Leisure Park,GV App
GV000202,Karthik Kumar,karthik.kumar12@email.com,67,F,1,Platinum,2024-05-25,2024-12-26,6,18,498.09,27.67,0.773,0.91,Action,Kallang Leisure Park,Corporate
GV000203,Ryan Wong,ryan.wong45@email.com,41,F,0,Free,2022-09-15,2024-04-13,263,6,138.66,23.11,0.779,0.655,Action,Tampines,Walk-in
GV000204,Li Ting Wong,li.ting.wong10@email.com,22,M,1,Silver,2024-08-31,2024-01-29,338,12,244.22,20.35,0.465,0.429,Sci-Fi,Kallang Leisure Park,Website
GV000205,Chen Hao Tan,chen.hao.tan66@email.com,51,F,0,Free,2022-08-21,2024-11-10,52,19,1192.16,62.75,0.863,0.39,Comedy,JEM,Walk-in
GV000206,Mei Ling Lim,mei.ling.lim54@email.com,46,M,1,Gold,2024-03-10,2024-12-06,26,9,554.58,61.62,0.653,0.854,Action,Tampines,GV App
GV000207,Jasmine Pillai,jasmine.pillai51@email.com,36,F,1,Platinum,2024-07-08,2024-12-25,7,21,656.54,31.26,0.793,0.848,Sci-Fi,Tampines,Website
GV000208,Priya Patel,priya.patel23@email.com,33,M,1,Gold,2023-04-10,2024-12-22,10,18,1252.08,69.56,0.604,0.226,Comedy,Yishun,GV App
GV000209,Priya Ng,priya.ng84@email.com,37,M,0,Free,2024-04-30,2024-09-28,95,5,82.85,16.57,0.333,0.669,Action,Jurong Point,GV App
GV000210,Wei Jie Pillai,wei.jie.pillai30@email.com,19,Prefer not to say,0,Free,2022-07-05,2024-12-29,3,33,1066.19,32.31,0.917,0.764,Thriller,Kallang Leisure Park,GV App
GV000211,Jun Hao Pillai,jun.hao.pillai40@email.com,59,F,0,Free,2023-11-10,2024-07-20,165,4,50.23,12.56,0.4,0.393,Romance,Bishan,Walk-in
GV000212,Shreya Patel,shreya.patel93@email.com,39,M,0,Free,2022-09-06,2024-09-24,99,2,39.29,19.64,0.441,0.342,Animation,Tampines,Website
GV000213,Chen Hao Ong,chen.hao.ong65@email.com,34,M,1,Standard,2023-09-22,2024-02-28,308,10,209.73,20.97,0.444,0.698,Horror,Paya Lebar,GV App
GV000214,Farhan Nair,farhan.nair38@email.com,30,M,0,Free,2023-05-12,2024-02-04,332,10,234.02,23.4,0.687,0.531,Action,Bishan,Social Media
GV000215,Tan Wei Tan,tan.wei.tan31@email.com,50,M,1,Platinum,2022-12-30,2024-12-05,27,30,1031.88,34.4,0.737,0.917,Sci-Fi,Vivocity,GV App
GV000216,Wei Jie Lee,wei.jie.lee49@email.com,59,M,1,Platinum,2023-03-12,2024-12-08,24,5,244.38,48.88,0.436,0.611,Action,Paya Lebar,Partner Referral
GV000217,Xiu Ying Ong,xiu.ying.ong93@email.com,20,M,1,Gold,2023-12-21,2024-12-20,12,19,1442.72,75.93,0.702,0.194,Comedy,Tampines,Social Media
GV000218,Wei Jie Hussain,wei.jie.hussain43@email.com,40,F,1,Gold,2023-08-02,2024-12-19,13,32,718.43,22.45,0.797,0.94,Action,Jurong Point,GV App
GV000219,Farhan Koh,farhan.koh17@email.com,47,F,1,Standard,2023-05-21,2024-06-28,187,2,34.21,17.11,0.614,0.555,Romance,Vivocity,Walk-in
GV000220,Wei Jie Ong,wei.jie.ong45@email.com,22,F,0,Free,2024-10-04,2024-06-16,199,11,245.9,22.35,0.517,0.466,Romance,Yishun,Website
GV000221,Ling Ling Ng,ling.ling.ng71@email.com,37,F,0,Free,2024-05-07,2024-12-08,24,35,971.3,27.75,0.844,0.732,Action,JEM,Social Media
GV000222,Arjun Goh,arjun.goh64@email.com,62,M,0,Free,2023-10-24,2024-12-11,21,17,1371.17,80.66,0.732,0.101,Romance,Tampines,Corporate
GV000223,Shreya Chua,shreya.chua69@email.com,43,F,0,Free,2021-12-04,2024-10-03,90,3,43.32,14.44,0.34,0.347,Comedy,Vivocity,Website
GV000224,Amelia Ng,amelia.ng67@email.com,22,Prefer not to say,1,Gold,2024-03-21,2024-12-21,11,36,1061.73,29.49,0.993,0.883,Sci-Fi,JEM,Website
GV000225,Ling Ling Goh,ling.ling.goh24@email.com,47,M,1,Silver,2023-08-23,2024-12-11,21,18,1175.09,65.28,0.71,0.137,Animation,Yishun,Partner Referral
GV000226,Surya Ng,surya.ng40@email.com,19,M,0,Free,2023-07-14,2024-10-01,92,5,96.98,19.4,0.627,0.37,Romance,Paya Lebar,Walk-in
GV000227,Priya Singh,priya.singh27@email.com,29,M,0,Free,2021-10-04,2024-02-28,308,14,321.46,22.96,0.545,0.775,Action,Kallang Leisure Park,Corporate
GV000228,Amirah Abdullah,amirah.abdullah61@email.com,41,M,1,Silver,2024-06-13,2024-02-01,335,9,147.02,16.34,0.556,0.765,Drama,Tampines,GV App
GV000229,Nicole Tan,nicole.tan28@email.com,36,Prefer not to say,0,Free,2024-10-25,2024-09-02,121,5,81.26,16.25,0.674,0.384,Action,Bishan,GV App
GV000230,Nicole Koh,nicole.koh75@email.com,19,M,0,Free,2024-11-18,2024-06-24,191,6,106.76,17.79,0.448,0.375,Thriller,Paya Lebar,Walk-in
GV000231,Nicole Yeo,nicole.yeo33@email.com,34,F,1,Platinum,2023-10-22,2024-12-13,19,35,918.3,26.24,0.933,0.847,Sci-Fi,Vivocity,Website
GV000232,Tan Wei Koh,tan.wei.koh22@email.com,35,M,1,Silver,2024-08-25,2024-07-30,155,10,214.57,21.46,0.557,0.521,Drama,Tampines,Corporate
GV000233,Jasmine Yeo,jasmine.yeo12@email.com,57,M,1,Silver,2024-06-10,2024-12-14,18,13,737.35,56.72,0.81,0.271,Animation,Vivocity,GV App
GV000234,Tan Wei Lee,tan.wei.lee25@email.com,43,M,1,Platinum,2022-06-12,2024-12-20,12,6,458.76,76.46,0.667,0.837,Thriller,Kallang Leisure Park,Walk-in
GV000235,Jasmine Chen,jasmine.chen67@email.com,27,M,0,Free,2024-05-02,2024-09-30,93,6,79.87,13.31,0.449,0.481,Animation,Bishan,Walk-in
GV000236,Jasmine Goh,jasmine.goh29@email.com,40,F,1,Gold,2024-06-17,2024-12-21,11,32,898.73,28.09,0.959,0.772,Sci-Fi,JEM,Walk-in
GV000237,Nicole Goh,nicole.goh41@email.com,40,M,1,Gold,2021-09-22,2024-12-10,22,33,943.26,28.58,0.801,0.924,Sci-Fi,Tampines,GV App
GV000238,Amelia Tan,amelia.tan61@email.com,63,F,1,Platinum,2022-06-24,2024-11-27,35,7,390.02,55.72,0.613,0.629,Thriller,Tampines,Website
GV000239,Rajan Nair,rajan.nair95@email.com,52,Prefer not to say,0,Free,2023-08-29,2024-09-24,99,2,26.97,13.49,0.487,0.666,Thriller,Kallang Leisure Park,GV App
GV000240,Rajan Lim,rajan.lim57@email.com,26,F,0,Free,2023-08-22,2024-08-18,136,6,75.67,12.61,0.624,0.651,Action,Paya Lebar,Social Media
GV000241,Priya Ng,priya.ng41@email.com,41,F,0,Free,2024-03-19,2024-07-04,181,1,15.07,15.07,0.424,0.576,Romance,Tampines,GV App
GV000242,Marcus Pillai,marcus.pillai37@email.com,40,M,1,Gold,2024-08-28,2024-12-31,1,21,591.82,28.18,0.878,0.878,Thriller,Jurong Point,Partner Referral
GV000243,Nicole Teo,nicole.teo97@email.com,49,F,1,Silver,2024-02-04,2024-11-03,59,18,1175.79,65.32,0.849,0.175,Animation,Yishun,Walk-in
GV000244,Surya Yeo,surya.yeo19@email.com,68,F,1,Platinum,2023-12-19,2024-12-30,2,19,624.68,32.88,0.726,0.987,Sci-Fi,Paya Lebar,GV App
GV000245,Xiu Ying Goh,xiu.ying.goh87@email.com,24,F,0,Free,2023-12-18,2024-07-27,158,6,83.26,13.88,0.588,0.687,Horror,Bishan,Walk-in
GV000246,Arjun Yeo,arjun.yeo76@email.com,64,M,0,Free,2022-05-21,2024-07-24,161,5,79.24,15.85,0.57,0.407,Action,JEM,GV App
GV000247,Darren Chua,darren.chua78@email.com,23,M,0,Free,2023-02-15,2024-07-10,175,2,39.56,19.78,0.362,0.341,Thriller,Tampines,GV App
GV000248,Surya Pillai,surya.pillai80@email.com,23,M,1,Silver,2022-10-25,2024-11-29,33,16,1405.95,87.87,0.666,0.397,Comedy,Kallang Leisure Park,Walk-in
GV000249,Jasmine Ng,jasmine.ng72@email.com,30,M,0,Free,2022-07-12,2024-06-25,190,4,57.47,14.37,0.607,0.336,Romance,Paya Lebar,Website
GV000250,Amirah Nair,amirah.nair56@email.com,57,F,0,Free,2024-08-07,2024-10-31,62,1,12.35,12.35,0.457,0.3,Comedy,Paya Lebar,GV App
GV000251,Karthik Goh,karthik.goh95@email.com,49,F,0,Free,2023-03-28,2024-09-17,106,6,74.41,12.4,0.607,0.558,Drama,Kallang Leisure Park,Social Media
GV000252,Farhan Teo,farhan.teo39@email.com,21,M,0,Free,2024-02-18,2024-11-02,60,6,89.8,14.97,0.601,0.568,Horror,Jurong Point,Walk-in
GV000253,Hafiz Lim,hafiz.lim18@email.com,60,F,1,Gold,2022-06-15,2024-12-10,22,20,503.01,25.15,0.743,0.865,Action,Vivocity,Social Media
GV000254,Shreya Ng,shreya.ng81@email.com,45,F,1,Standard,2022-12-29,2024-01-18,349,9,192.6,21.4,0.54,0.62,Drama,Paya Lebar,Website
GV000255,Jia Qi Yeo,jia.qi.yeo20@email.com,50,F,0,Free,2022-11-10,2024-12-12,20,28,944.04,33.72,0.747,0.783,Thriller,Yishun,Corporate
GV000256,Hui Min Tan,hui.min.tan36@email.com,53,M,0,Free,2022-12-14,2024-10-04,89,2,24.34,12.17,0.414,0.682,Thriller,Yishun,Walk-in
GV000257,Marcus Teo,marcus.teo14@email.com,44,F,0,Free,2023-04-11,2024-09-29,94,6,103.82,17.3,0.594,0.435,Horror,Jurong Point,Partner Referral
GV000258,Chen Hao Kumar,chen.hao.kumar35@email.com,23,M,1,Silver,2024-05-10,2024-11-21,41,9,570.57,63.4,0.614,0.27,Animation,Vivocity,Social Media
GV000259,Jun Hao Lim,jun.hao.lim89@email.com,61,M,0,Free,2024-11-17,2024-10-11,82,2,26.29,13.15,0.501,0.305,Thriller,Jurong Point,Partner Referral
GV000260,Hui Fen Patel,hui.fen.patel47@email.com,56,M,1,Platinum,2024-03-25,2024-11-27,35,5,229.91,45.98,0.696,0.797,Action,Yishun,GV App
GV000261,Shreya Ramachandran,shreya.ramachandran45@email.com,66,F,0,Free,2023-12-08,2024-12-20,12,8,445.27,55.66,0.662,0.374,Comedy,Paya Lebar,GV App
GV000262,Marcus Yeo,marcus.yeo13@email.com,54,M,1,Gold,2024-05-28,2024-11-20,42,17,941.1,55.36,0.629,0.167,Comedy,Jurong Point,Website
GV000263,Amirah Yeo,amirah.yeo31@email.com,64,F,1,Platinum,2023-03-31,2024-12-07,25,18,482.47,26.8,0.728,0.817,Thriller,JEM,GV App
GV000264,Ryan Singh,ryan.singh87@email.com,46,F,0,Free,2022-06-22,2024-11-25,37,11,628.66,57.15,0.62,0.349,Animation,Yishun,GV App
GV000265,Amelia Patel,amelia.patel53@email.com,56,F,0,Free,2022-07-04,2024-11-24,38,19,1048.23,55.17,0.829,0.128,Animation,Bishan,Walk-in
GV000266,Siti Tan,siti.tan75@email.com,39,M,1,Platinum,2022-12-14,2024-12-15,17,36,1029.11,28.59,0.819,0.899,Thriller,Paya Lebar,Corporate
GV000267,Ryan Yeo,ryan.yeo96@email.com,40,M,1,Standard,2024-05-14,2024-08-15,139,5,89.59,17.92,0.332,0.474,Horror,JEM,Website
GV000268,Chen Hao Chua,chen.hao.chua18@email.com,58,F,0,Free,2023-09-03,2024-08-09,145,2,30.65,15.33,0.441,0.366,Animation,JEM,GV App
GV000269,Wei Jie Chen,wei.jie.chen84@email.com,42,M,1,Gold,2023-01-01,2024-12-04,28,4,314.79,78.7,0.655,0.678,Drama,Yishun,GV App
GV000270,Surya Hussain,surya.hussain97@email.com,20,F,0,Free,2024-06-26,2024-11-22,40,11,859.24,78.11,0.639,0.836,Drama,Kallang Leisure Park,Website
GV000271,Jasmine Chen,jasmine.chen54@email.com,60,F,0,Free,2024-01-06,2024-12-13,19,32,813.02,25.41,0.936,0.964,Sci-Fi,Kallang Leisure Park,GV App
GV000272,Amelia Chen,amelia.chen68@email.com,56,M,0,Free,2024-08-26,2024-07-16,169,5,89.77,17.95,0.45,0.648,Romance,Vivocity,Walk-in
GV000273,Hui Fen Patel,hui.fen.patel11@email.com,36,F,1,Platinum,2023-04-04,2024-12-24,8,21,675.6,32.17,0.977,0.693,Thriller,Kallang Leisure Park,Social Media
GV000274,Nadia Lee,nadia.lee54@email.com,30,M,1,Gold,2023-10-23,2024-12-05,27,18,493.49,27.42,0.713,0.99,Sci-Fi,JEM,Partner Referral
GV000275,Rajan Singh,rajan.singh89@email.com,37,F,0,Free,2022-08-01,2024-12-17,15,18,1245.49,69.19,0.658,0.397,Romance,Tampines,GV App
GV000276,Amelia Nair,amelia.nair91@email.com,68,M,0,Free,2023-11-22,2024-10-21,72,4,71.52,17.88,0.477,0.349,Comedy,JEM,Walk-in
GV000277,Farhan Chen,farhan.chen81@email.com,29,M,0,Free,2023-09-08,2024-11-23,39,12,693.79,57.82,0.807,0.33,Romance,Tampines,GV App
GV000278,Zhen Wei Lim,zhen.wei.lim44@email.com,61,F,0,Free,2023-05-19,2024-11-06,56,12,916.49,76.37,0.64,0.247,Romance,Tampines,Partner Referral
GV000279,Mei Ling Koh,mei.ling.koh44@email.com,47,M,1,Platinum,2024-08-22,2024-12-24,8,28,625.74,22.35,0.921,0.886,Sci-Fi,Bishan,Website
GV000280,Tan Wei Kumar,tan.wei.kumar23@email.com,49,F,0,Free,2024-02-11,2024-12-01,31,15,886.5,59.1,0.864,0.146,Romance,Tampines,Partner Referral
GV000281,Faiz Abdullah,faiz.abdullah91@email.com,64,Prefer not to say,1,Platinum,2023-11-03,2024-12-16,16,32,819.61,25.61,0.847,0.912,Thriller,Bishan,Partner Referral
GV000282,Amelia Kumar,amelia.kumar91@email.com,46,M,1,Gold,2023-03-24,2024-12-23,9,35,878.8,25.11,0.814,0.774,Thriller,Jurong Point,Walk-in
GV000283,Karthik Patel,karthik.patel43@email.com,32,M,0,Free,2022-11-14,2024-12-21,11,12,1048.45,87.37,0.891,0.326,Romance,Tampines,Partner Referral
GV000284,Jasmine Wong,jasmine.wong82@email.com,68,F,0,Free,2022-02-14,2024-03-06,301,6,110.26,18.38,0.476,0.595,Horror,Jurong Point,Website
GV000285,Nadia Abdullah,nadia.abdullah73@email.com,41,F,0,Free,2023-06-28,2024-12-22,10,11,976.93,88.81,0.686,0.387,Animation,Tampines,Walk-in
GV000286,Ling Ling Ong,ling.ling.ong53@email.com,66,M,1,Gold,2024-05-15,2024-12-25,7,37,1230.71,33.26,0.973,0.896,Action,Bishan,Website
GV000287,Karthik Tan,karthik.tan26@email.com,59,F,0,Free,2021-11-28,2024-06-27,188,4,67.84,16.96,0.367,0.534,Romance,Jurong Point,GV App
GV000288,Zhen Wei Teo,zhen.wei.teo36@email.com,53,F,0,Free,2024-08-12,2024-10-24,69,4,62.05,15.51,0.581,0.357,Action,JEM,Social Media
GV000289,Rajan Abdullah,rajan.abdullah24@email.com,37,F,0,Free,2023-04-08,2024-12-16,16,36,931.2,25.87,0.745,0.796,Sci-Fi,JEM,Social Media
GV000290,Zhen Wei Singh,zhen.wei.singh24@email.com,67,F,0,Free,2024-07-10,2024-10-27,66,4,63.82,15.95,0.444,0.524,Sci-Fi,Tampines,Social Media
GV000291,Rajan Koh,rajan.koh44@email.com,39,M,1,Platinum,2021-10-29,2024-12-29,3,36,1198.51,33.29,0.854,0.866,Action,Jurong Point,Website
GV000292,Karthik Lee,karthik.lee27@email.com,39,M,1,Platinum,2023-07-06,2024-12-15,17,31,1057.91,34.13,0.889,0.897,Thriller,Yishun,Partner Referral
GV000293,Li Ting Ramachandran,li.ting.ramachandran86@email.com,17,M,0,Free,2023-06-14,2024-06-28,187,4,74.46,18.62,0.62,0.551,Drama,Jurong Point,GV App
GV000294,Faiz Chua,faiz.chua69@email.com,30,M,1,Standard,2024-05-18,2024-07-15,170,13,238.57,18.35,0.519,0.702,Horror,Vivocity,Walk-in
GV000295,Darren Goh,darren.goh80@email.com,49,M,1,Platinum,2023-07-28,2024-12-25,7,30,780.55,26.02,0.819,0.865,Action,Bishan,Walk-in
GV000296,Amirah Chua,amirah.chua80@email.com,51,Prefer not to say,1,Silver,2021-12-05,2024-06-12,203,13,328.06,25.24,0.468,0.762,Drama,Jurong Point,Walk-in
GV000297,Jasmine Lee,jasmine.lee23@email.com,67,M,0,Free,2023-02-16,2024-10-26,67,1,15.94,15.94,0.659,0.307,Sci-Fi,JEM,GV App
GV000298,Priya Goh,priya.goh69@email.com,33,M,1,Standard,2023-08-14,2024-07-11,174,2,33.02,16.51,0.484,0.377,Drama,Vivocity,Social Media
GV000299,Amelia Teo,amelia.teo33@email.com,35,F,1,Platinum,2024-08-02,2024-12-12,20,38,1294.61,34.07,0.896,0.702,Thriller,Yishun,Walk-in
GV000300,Jun Hao Goh,jun.hao.goh19@email.com,59,F,0,Free,2023-05-30,2024-11-25,37,7,540.58,77.23,0.597,0.728,Action,Vivocity,Walk-in
GV000301,Arjun Koh,arjun.koh42@email.com,39,M,1,Standard,2022-04-13,2024-05-10,236,12,322.49,26.87,0.638,0.506,Horror,JEM,GV App
GV000302,Li Ting Nair,li.ting.nair79@email.com,33,M,1,Platinum,2023-09-02,2024-11-27,35,8,634.54,79.32,0.588,0.813,Action,Paya Lebar,Social Media
GV000303,Karthik Yeo,karthik.yeo22@email.com,59,F,0,Free,2024-09-17,2024-10-15,78,6,99.59,16.6,0.318,0.437,Thriller,Tampines,Walk-in
GV000304,Marcus Nair,marcus.nair86@email.com,36,M,0,Free,2022-04-18,2024-06-17,198,5,92.46,18.49,0.33,0.533,Comedy,Bishan,GV App
GV000305,Jasmine Singh,jasmine.singh44@email.com,22,M,1,Platinum,2024-01-31,2024-12-13,19,38,1030.51,27.12,0.847,0.902,Thriller,Tampines,Walk-in
GV000306,Hui Fen Hussain,hui.fen.hussain87@email.com,49,Prefer not to say,0,Free,2023-01-17,2024-08-27,127,6,119.46,19.91,0.525,0.364,Drama,Vivocity,Partner Referral
GV000307,Hui Fen Chua,hui.fen.chua66@email.com,34,F,1,Silver,2024-05-16,2024-11-20,42,13,1051.95,80.92,0.897,0.232,Romance,Tampines,Website
GV000308,Nicole Koh,nicole.koh93@email.com,36,Prefer not to say,0,Free,2024-07-15,2024-12-20,12,12,777.21,64.77,0.786,0.397,Comedy,Tampines,Walk-in
GV000309,Ling Ling Ramachandran,ling.ling.ramachandran36@email.com,69,M,0,Free,2024-10-07,2024-12-14,18,29,731.29,25.22,0.732,0.875,Sci-Fi,Paya Lebar,Corporate
GV000310,Arjun Hussain,arjun.hussain49@email.com,48,F,0,Free,2021-12-17,2024-08-11,143,1,14.48,14.48,0.413,0.365,Animation,Bishan,GV App
GV000311,Jia Qi Singh,jia.qi.singh57@email.com,38,Prefer not to say,0,Free,2023-03-16,2024-12-21,11,18,576.65,32.04,0.956,0.675,Action,Bishan,GV App
GV000312,Xiu Ying Hussain,xiu.ying.hussain72@email.com,18,F,0,Free,2024-01-24,2024-06-21,194,8,141.95,17.74,0.603,0.514,Action,JEM,Walk-in
GV000313,Hafiz Chua,hafiz.chua62@email.com,59,F,1,Platinum,2024-07-07,2024-12-02,30,5,326.67,65.33,0.67,0.653,Thriller,Bishan,GV App
GV000314,Ling Ling Patel,ling.ling.patel26@email.com,49,F,0,Free,2021-10-30,2024-09-03,120,6,106.72,17.79,0.615,0.382,Romance,Yishun,Partner Referral
GV000315,Amirah Ng,amirah.ng75@email.com,20,F,0,Free,2022-10-21,2024-10-29,64,1,16.24,16.24,0.576,0.654,Animation,Paya Lebar,GV App
GV000316,Nicole Kumar,nicole.kumar58@email.com,23,M,1,Standard,2024-10-02,2024-10-13,80,2,28.44,14.22,0.374,0.451,Comedy,JEM,GV App
